"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Gujarat","Kachchh","2023-06-07","2023","06","7.5046841006","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-08","2023","06","7.2120921795","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-09","2023","06","7.0316055562","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-10","2023","06","6.76144841","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-11","2023","06","7.5882508327","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-12","2023","06","7.4809226942","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-13","2023","06","9.4748853014","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-14","2023","06","12.5341262197","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-15","2023","06","13.3586843359","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-16","2023","06","18.9971761994","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-17","2023","06","33.7476298278","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-18","2023","06","32.0820209906","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-19","2023","06","30.4657213635","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-20","2023","06","29.8553720892","NRSC VIC MODEL"
"Gujarat","Kachchh","2023-06-21","2023","06","28.275477675","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-01","2023","06","14.7995911116","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-02","2023","06","14.4905006395","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-03","2023","06","14.2421391624","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-04","2023","06","14.1796513314","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-05","2023","06","21.4327268092","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-06","2023","06","19.7738651536","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-07","2023","06","18.8999510979","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-08","2023","06","18.2483406197","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-09","2023","06","17.6977024694","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-10","2023","06","17.2218484968","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-11","2023","06","16.7867305004","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-12","2023","06","16.3890716639","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-13","2023","06","16.0142627344","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-14","2023","06","15.6828739932","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-15","2023","06","15.4638764077","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-16","2023","06","19.5656353835","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-17","2023","06","21.7395280144","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-18","2023","06","20.4139411389","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-19","2023","06","19.2028028309","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-20","2023","06","18.4158102928","NRSC VIC MODEL"
"Gujarat","Kheda","2023-06-21","2023","06","17.7658261633","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-01","2023","06","15.8669690975","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-02","2023","06","15.443481471","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-03","2023","06","15.8946323883","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-04","2023","06","15.6057181959","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-05","2023","06","18.3246307058","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-06","2023","06","17.6979394591","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-07","2023","06","17.0360424591","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-08","2023","06","16.5002036128","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-09","2023","06","16.0357870338","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-10","2023","06","15.6228793237","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-11","2023","06","15.2436867549","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-12","2023","06","14.893692915","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-13","2023","06","14.5647274215","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-14","2023","06","14.3782216275","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-15","2023","06","14.5725688374","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-16","2023","06","17.931843837","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-17","2023","06","24.6264026655","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-18","2023","06","23.4301399971","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-19","2023","06","21.2233858449","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-20","2023","06","20.0394673051","NRSC VIC MODEL"
"Gujarat","Mahesana","2023-06-21","2023","06","19.1527180202","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-01","2023","06","12.8631550536","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-02","2023","06","12.6438923145","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-03","2023","06","12.4792337975","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-04","2023","06","12.3945467663","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-05","2023","06","18.6854735447","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-06","2023","06","17.6392662506","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-07","2023","06","17.0772963087","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-08","2023","06","16.6349376363","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-09","2023","06","16.253893438","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-10","2023","06","15.9047086203","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-11","2023","06","15.5938183054","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-12","2023","06","15.3129952197","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-13","2023","06","15.0474939725","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-14","2023","06","14.7955639959","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-15","2023","06","14.5662975397","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-16","2023","06","15.2914174607","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-17","2023","06","17.1980610764","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-18","2023","06","18.7726976446","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-19","2023","06","18.6948490542","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-20","2023","06","18.1242657158","NRSC VIC MODEL"
"Gujarat","Mahisagar","2023-06-21","2023","06","17.6394435642","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-01","2023","06","16.984359094","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-02","2023","06","16.871916348","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-03","2023","06","16.7610178295","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-04","2023","06","16.665088124","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-05","2023","06","16.5923378356","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-06","2023","06","16.4911022796","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-07","2023","06","16.4076131034","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-08","2023","06","16.3433844328","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-09","2023","06","16.2670262184","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-10","2023","06","16.1952021129","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-11","2023","06","16.2549914267","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-12","2023","06","16.1939757329","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-13","2023","06","16.8475045093","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-14","2023","06","18.1636265558","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-15","2023","06","18.5773596597","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-16","2023","06","23.8482154592","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-17","2023","06","35.1032720374","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-18","2023","06","32.1254979405","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-19","2023","06","30.4235548545","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-20","2023","06","29.6214690093","NRSC VIC MODEL"
"Gujarat","Morbi","2023-06-21","2023","06","28.4904591305","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-01","2023","06","20.9266980679","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-02","2023","06","20.6499572775","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-03","2023","06","20.4106449515","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-04","2023","06","20.1859784721","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-05","2023","06","24.9268946213","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-06","2023","06","23.6564334767","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-07","2023","06","23.0702939491","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-08","2023","06","22.6279842682","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-09","2023","06","22.2533224137","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-10","2023","06","21.9143871028","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-11","2023","06","21.6345622927","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-12","2023","06","21.4445912572","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-13","2023","06","21.3250905675","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-14","2023","06","21.079724693","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-15","2023","06","20.8864597182","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-16","2023","06","20.6656976932","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-17","2023","06","20.8516772382","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-18","2023","06","21.1825682069","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-19","2023","06","20.9647803547","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-20","2023","06","20.7378049156","NRSC VIC MODEL"
"Gujarat","Narmada","2023-06-21","2023","06","20.6169512238","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-01","2023","06","15.38430117","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-02","2023","06","15.3272824654","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-03","2023","06","15.2770322703","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-04","2023","06","15.2298378732","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-05","2023","06","16.2835076905","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-06","2023","06","16.1723234487","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-07","2023","06","16.0790094838","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-08","2023","06","15.9922228111","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-09","2023","06","15.9126975061","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-10","2023","06","15.8395814107","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-11","2023","06","16.2328133741","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-12","2023","06","16.0114332619","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-13","2023","06","16.0528601465","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-14","2023","06","16.0231624433","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-15","2023","06","16.5722599367","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-16","2023","06","16.5205865467","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-17","2023","06","18.8803949881","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-18","2023","06","18.7640313351","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-19","2023","06","18.8691398415","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-20","2023","06","18.7749392338","NRSC VIC MODEL"
"Gujarat","Navsari","2023-06-21","2023","06","18.5410842011","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-01","2023","06","17.2168308763","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-02","2023","06","17.0353519925","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-03","2023","06","16.854045766","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-04","2023","06","16.9301344399","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-05","2023","06","25.2808166428","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-06","2023","06","23.6550401685","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-07","2023","06","22.8904825022","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-08","2023","06","22.3073154201","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-09","2023","06","21.8177815722","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-10","2023","06","21.3937441331","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-11","2023","06","21.0040558731","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-12","2023","06","20.6583709225","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-13","2023","06","20.3331545509","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-14","2023","06","20.024819445","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-15","2023","06","19.7426806729","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-16","2023","06","19.7089896889","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-17","2023","06","20.3945558471","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-18","2023","06","24.6961091472","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-19","2023","06","23.1446547511","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-20","2023","06","22.4345311774","NRSC VIC MODEL"
"Gujarat","Panch Mahals","2023-06-21","2023","06","21.8828464176","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-01","2023","06","12.7480011633","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-02","2023","06","12.4184761778","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-03","2023","06","12.1314935894","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-04","2023","06","12.7689021487","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-05","2023","06","14.1418667067","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-06","2023","06","13.755441045","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-07","2023","06","13.6213100709","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-08","2023","06","13.2510373791","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-09","2023","06","12.9299305048","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-10","2023","06","12.6485805693","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-11","2023","06","12.6313238894","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-12","2023","06","12.3754004134","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-13","2023","06","12.1571196744","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-14","2023","06","12.4039805709","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-15","2023","06","12.3567071958","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-16","2023","06","17.8374152105","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-17","2023","06","28.223027369","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-18","2023","06","27.6985580399","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-19","2023","06","24.4005809938","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-20","2023","06","23.3875504333","NRSC VIC MODEL"
"Gujarat","Patan","2023-06-21","2023","06","22.2455383956","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-01","2023","06","12.1991135767","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-02","2023","06","12.1689207184","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-03","2023","06","12.1413412197","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-04","2023","06","12.1117859272","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-05","2023","06","12.0853943393","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-06","2023","06","12.0602217295","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-07","2023","06","12.032769132","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-08","2023","06","12.0139071899","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-09","2023","06","11.9917617098","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-10","2023","06","11.9721144098","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-11","2023","06","11.965601752","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-12","2023","06","12.0230684254","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-13","2023","06","28.1839549147","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-14","2023","06","28.3067662541","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-15","2023","06","26.4591936251","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-16","2023","06","28.6396265493","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-17","2023","06","28.3726315936","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-18","2023","06","26.281376223","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-19","2023","06","25.1680355342","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-20","2023","06","24.2584744061","NRSC VIC MODEL"
"Gujarat","Porbandar","2023-06-21","2023","06","23.4704520496","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-01","2023","06","22.37793072","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-02","2023","06","21.8989810494","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-03","2023","06","21.5932986673","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-04","2023","06","21.3262725574","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-05","2023","06","21.1216058548","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-06","2023","06","20.9110669087","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-07","2023","06","20.7210572316","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-08","2023","06","20.5455042583","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-09","2023","06","20.380959075","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-10","2023","06","20.3120324158","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-11","2023","06","20.1695115007","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-12","2023","06","20.038970693","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-13","2023","06","26.6897153554","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-14","2023","06","27.9417486907","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-15","2023","06","27.409686638","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-16","2023","06","30.425746876","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-17","2023","06","32.8150305084","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-18","2023","06","30.1609668639","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-19","2023","06","29.1659459777","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-20","2023","06","28.2470906597","NRSC VIC MODEL"
"Gujarat","Rajkot","2023-06-21","2023","06","27.4886155435","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-01","2023","06","17.058128771","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-02","2023","06","16.669618656","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-03","2023","06","16.3344496619","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-04","2023","06","16.4537179197","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-05","2023","06","19.390861347","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-06","2023","06","19.7113514285","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-07","2023","06","18.8029363342","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-08","2023","06","18.2038288669","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-09","2023","06","17.7064548203","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-10","2023","06","17.2619285688","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-11","2023","06","16.8669749982","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-12","2023","06","16.5125464643","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-13","2023","06","16.1690281511","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-14","2023","06","15.8501658148","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-15","2023","06","15.8785722833","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-16","2023","06","19.1035088694","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-17","2023","06","26.4761655007","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-18","2023","06","25.7338255917","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-19","2023","06","24.8395182541","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-20","2023","06","22.5917773908","NRSC VIC MODEL"
"Gujarat","Sabar Kantha","2023-06-21","2023","06","21.5005113505","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-01","2023","06","14.5254172162","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-02","2023","06","14.4569462402","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-03","2023","06","14.4044302904","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-04","2023","06","14.3512410509","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-05","2023","06","17.0033272181","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-06","2023","06","16.6102862538","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-07","2023","06","16.4035959919","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-08","2023","06","16.2320980073","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-09","2023","06","16.0794761698","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-10","2023","06","15.9431328727","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-11","2023","06","15.8279817161","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-12","2023","06","15.7144606211","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-13","2023","06","15.6461525681","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-14","2023","06","15.5994886059","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-15","2023","06","16.2882573729","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-16","2023","06","16.4551393422","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-17","2023","06","17.201123237","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-18","2023","06","17.5887983687","NRSC VIC MODEL"
"Gujarat","Surat","2023-06-19","2023","06","17.4332348001","NRSC VIC MODEL"
